ID_Cliente,Edad,Genero,Ingresos_Anuales,Gastos_Mensuales,Deudas,Ahorros,Score_Credito
2627,46,Femenino,50723,1971,21524,13217,769
2628,48,Femenino,147968,3981,11159,41770,603
2629,64,Femenino,40405,3680,13299,86427,597
2630,33,Masculino,38748,2230,28032,45272,645
2631,59,Masculino,90766,535,41397,97350,585
2632,47,Femenino,66413,1520,455,70461,425
2633,33,Femenino,42354,2497,42529,83053,350
2634,29,Femenino,94490,3260,42578,61724,718
2635,34,Masculino,141988,3617,44572,15218,350
2636,33,Masculino,108675,3035,34280,37633,770
2637,29,Masculino,130558,4765,4738,89689,675
2638,25,Femenino,37388,645,32266,41528,664
2639,37,Masculino,125361,1526,16775,52152,531
2640,20,Femenino,56523,4165,35389,9513,779
2641,33,Masculino,121150,1786,15718,40434,605
2642,47,Femenino,140950,3346,6176,88624,737
2643,62,Femenino,77693,820,48263,43704,550
2644,40,Masculino,55732,4595,9112,96966,641
2645,45,Femenino,61646,2793,22103,78353,431
2646,68,Femenino,41021,2112,38809,72901,823
2647,57,Femenino,113238,976,27033,60922,805
2648,22,Masculino,130952,3664,19984,50293,698
2649,37,Femenino,121059,2326,31742,99381,417
2650,57,Masculino,146404,1282,37978,86519,360
2651,61,Masculino,72776,2447,4508,55272,480
2652,18,Femenino,39116,3831,39210,70368,612
2653,47,Masculino,92009,2093,6216,8670,564
2654,38,Femenino,132858,2247,24269,27809,328
2655,37,Masculino,108271,2533,260,18069,562
2656,23,Femenino,119997,756,6833,95447,638
2657,39,Masculino,96620,3491,9527,80702,721
2658,35,Femenino,64771,1917,46014,99675,388
2659,25,Femenino,48756,4614,5944,5459,631
2660,56,Femenino,102604,609,22518,28476,730
2661,49,Femenino,114452,3052,23259,62289,451
2662,50,Masculino,22919,1557,29860,27177,425
2663,33,Masculino,43550,4850,31559,3423,342
2664,29,Femenino,56524,2542,33102,61001,720
2665,55,Masculino,74606,2681,7669,20360,789
2666,69,Femenino,88819,4992,35547,66934,552
2667,51,Femenino,90227,4058,25379,30232,783
2668,31,Masculino,43212,2121,23712,44940,592
2669,53,Masculino,60118,4158,19191,5361,516
2670,50,Femenino,48602,3194,13259,1401,468
2671,40,Masculino,37540,4384,37958,91820,684
2672,67,Femenino,55829,3784,25516,66948,315
2673,62,Masculino,76309,2666,35931,22814,336
2674,19,Masculino,85403,4386,9094,3230,720
2675,58,Masculino,91455,4897,11624,38824,595
2676,38,Masculino,42277,4822,23872,50416,734
2677,19,Masculino,139133,4951,32791,81715,619
2678,44,Femenino,79673,3892,4652,59989,833
2679,26,Masculino,141124,2770,35516,71812,598
2680,18,Masculino,37676,4211,25972,65291,315
2681,28,Femenino,62844,2086,8095,58876,694
2682,20,Femenino,84708,1714,3357,55572,576
2683,69,Femenino,29752,2145,12096,87304,582
2684,40,Masculino,101548,1850,8095,88668,385
2685,43,Masculino,94711,3698,10680,62096,506
2686,21,Femenino,60670,864,40851,75111,776
2687,35,Femenino,87603,4439,28242,73367,430
2688,23,Femenino,51478,3699,26333,49818,699
2689,52,Femenino,46439,2126,13169,63623,435
2690,39,Masculino,54747,3701,24539,68348,645
2691,60,Masculino,136424,2145,39837,35243,469
2692,32,Masculino,145332,1481,21722,23357,462
2693,39,Masculino,49810,2895,18916,68636,498
2694,54,Masculino,38302,2536,38105,85321,347
2695,69,Femenino,86236,4052,3773,37783,793
2696,59,Masculino,84467,1421,48194,51703,402
2697,29,Femenino,122350,4246,29945,88557,847
2698,64,Femenino,54841,4158,21045,64882,305
2699,66,Femenino,139349,4282,2057,65923,311
2700,59,Masculino,64713,4495,17061,22248,402
2701,55,Femenino,69546,4956,13138,64748,726
2702,35,Masculino,144836,4777,35742,31454,470
2703,62,Femenino,23048,1974,24860,78728,388
2704,52,Masculino,138140,4909,15903,2380,738
2705,47,Femenino,53290,2568,29042,37103,646
2706,41,Masculino,78906,4267,39212,94389,510
2707,59,Femenino,96637,3352,18224,99584,733
2708,47,Femenino,49778,902,1878,743,832
2709,31,Femenino,47425,1647,39057,40124,824
2710,23,Femenino,127045,1112,9802,13128,725
2711,20,Masculino,103388,2376,28538,79102,419
2712,33,Masculino,140918,2113,48763,50220,477
2713,24,Masculino,110036,3517,23603,58352,428
2714,69,Femenino,78176,2234,48531,45653,717
2715,31,Femenino,32674,4048,15037,46072,617
2716,26,Femenino,82402,3419,11690,41302,541
2717,32,Femenino,108731,2650,10323,77011,655
2718,38,Femenino,136109,2880,3314,82550,737
2719,52,Femenino,109907,2310,46185,98601,757
2720,19,Masculino,53053,3701,34146,31898,741
2721,44,Masculino,137433,1252,14356,96080,527
2722,19,Masculino,31957,2972,11269,17889,707
2723,52,Masculino,92644,1841,43974,10952,576
2724,35,Masculino,73616,1004,5340,45985,317
2725,31,Masculino,133294,3982,44852,51977,610
2726,37,Masculino,37829,2469,42675,74106,623
2727,35,Masculino,25837,4549,33220,60139,346
2728,27,Femenino,84141,4647,41301,8897,829
2729,42,Femenino,35032,4137,392,18798,799
2730,19,Femenino,119770,2922,5471,5656,491
2731,42,Femenino,46352,4984,8137,25346,348
2732,50,Femenino,50215,1173,13997,12193,393
2733,53,Femenino,76319,1092,19434,5147,466
2734,48,Femenino,146535,3279,41930,77192,793
2735,31,Masculino,94642,4168,30278,13429,553
2736,18,Masculino,61247,3052,10397,42191,356
2737,63,Femenino,114302,4678,31530,83366,305
2738,33,Masculino,149692,3638,48364,28764,537
2739,63,Masculino,63048,3000,4794,63628,523
2740,69,Masculino,139114,3293,23794,2402,319
2741,20,Masculino,124236,4793,16549,5642,503
2742,52,Masculino,95532,2212,41214,83746,441
2743,58,Femenino,86714,2845,41261,7918,675
2744,23,Masculino,55319,799,6363,17476,706
2745,42,Femenino,139058,4724,44063,21061,379
2746,30,Femenino,36025,2406,8079,50034,509
2747,51,Femenino,29780,2985,12032,98427,611
2748,25,Masculino,42706,706,43516,52642,676
2749,38,Femenino,62916,793,1505,30429,339
2750,51,Femenino,95503,2373,9448,93706,652
2751,21,Femenino,50856,4258,13240,38565,752
2752,42,Femenino,123166,2588,40177,98906,722
2753,32,Masculino,29179,2272,30739,20215,385
2754,21,Femenino,58623,3363,32977,41264,535
2755,62,Femenino,37587,4873,20177,56098,714
2756,29,Femenino,43733,3926,19431,68764,655
2757,49,Femenino,146210,1028,2119,93271,547
2758,49,Masculino,108306,2633,177,9443,528
2759,45,Femenino,119423,2424,34314,39276,838
2760,30,Femenino,143076,1860,46954,31711,660
2761,48,Femenino,23975,1362,10226,44677,474
2762,31,Femenino,143405,3716,24874,59475,673
2763,37,Femenino,98455,2862,30985,77011,360
2764,35,Femenino,95138,4820,27143,36057,469
2765,46,Masculino,65463,3994,12231,39764,806
2766,23,Femenino,119596,2467,49426,4844,713
2767,49,Masculino,62154,567,14016,24630,415
2768,46,Masculino,95676,2142,14134,85132,474
2769,60,Femenino,138343,1520,14082,20553,723
2770,19,Masculino,106706,3643,49204,95204,427
2771,40,Femenino,136905,1970,7775,43915,788
2772,36,Masculino,48830,1882,16175,15164,304
2773,48,Femenino,130076,3430,14133,59288,625
2774,68,Masculino,92126,1836,42383,17025,471
2775,22,Masculino,66745,3666,49136,4839,498
2776,36,Femenino,50609,1742,22427,38937,530
2777,51,Masculino,37401,2205,14837,73191,632
2778,27,Masculino,47729,3699,10546,46660,765
2779,42,Masculino,123480,3094,24992,65597,723
2780,19,Masculino,138278,4437,10748,33260,612
2781,28,Masculino,65167,2179,25496,96200,822
2782,67,Femenino,114181,1815,1553,23206,723
2783,48,Masculino,77391,1067,25241,55763,474
2784,32,Masculino,146543,3204,2469,83059,673
2785,26,Femenino,148886,2951,49067,21874,536
2786,40,Femenino,114583,2248,1474,6794,742
2787,36,Femenino,78171,1147,48554,17639,337
2788,26,Masculino,108096,2693,31109,35263,838
2789,52,Masculino,26647,3308,22861,51407,455
2790,38,Masculino,41106,624,46527,41961,493
2791,26,Masculino,26015,2037,33105,66661,460
2792,45,Femenino,41506,2470,39759,85801,425
2793,63,Femenino,134149,3262,44119,53257,846
2794,68,Masculino,44067,2317,33855,11736,538
2795,24,Masculino,148867,1314,34061,33914,340
2796,33,Masculino,136777,3601,41616,49938,485
2797,33,Masculino,22056,4651,30072,59395,760
2798,50,Femenino,117255,2154,5964,80338,688
2799,21,Femenino,143698,631,35596,64208,560
2800,21,Masculino,49328,730,6472,79757,705
2801,56,Femenino,97712,894,20357,69385,845
2802,57,Masculino,72832,4073,23045,65285,748
2803,34,Masculino,62771,1481,6564,22814,700
2804,54,Femenino,117421,1432,1336,46767,606
2805,56,Masculino,106805,1909,43316,4616,436
2806,69,Femenino,66515,3455,47917,90100,501
2807,46,Masculino,84538,3241,15181,66251,456
2808,69,Femenino,88650,3438,34435,99947,554
2809,53,Masculino,98978,3920,28606,65659,480
2810,55,Femenino,60151,3004,1212,83693,708
2811,56,Masculino,21629,3533,2768,91033,327
2812,67,Masculino,103463,4479,29737,67713,814
2813,54,Femenino,116853,4323,45375,56041,844
2814,69,Masculino,109432,4980,27634,64003,498
2815,52,Femenino,48155,1211,49596,17887,368
2816,24,Femenino,140457,3476,9589,46811,316
2817,44,Masculino,38288,1971,26794,15109,845
2818,45,Masculino,70588,4199,36444,56246,359
2819,39,Masculino,106951,3686,18694,63387,483
2820,31,Masculino,56085,1642,7085,91964,664
2821,24,Femenino,146400,4481,18211,2124,733
2822,54,Masculino,31251,3068,22669,67949,498
2823,39,Masculino,122420,2108,19603,20771,531
2824,22,Masculino,45574,4322,23155,6089,667
2825,19,Femenino,29623,2397,37456,5833,729
2826,44,Masculino,106472,2692,4511,15748,418
2827,38,Femenino,74715,4572,18456,49308,629
2828,55,Masculino,26123,1591,23154,42083,514
2829,32,Femenino,23061,1199,28765,21387,621
2830,38,Masculino,126393,4592,47408,71289,448
2831,27,Masculino,143144,2401,18714,79674,707
2832,40,Femenino,122035,2678,46234,1702,676
2833,56,Masculino,59095,1232,33453,34433,619
2834,22,Masculino,79618,1012,33452,21773,304
2835,18,Masculino,48451,3187,47769,12425,701
2836,30,Femenino,101897,4596,27513,38575,502
2837,38,Masculino,101443,4256,31535,84031,336
2838,43,Femenino,138005,931,28287,20098,353
2839,67,Femenino,54814,4994,8532,72519,587
2840,62,Femenino,137832,1307,12891,21494,583
2841,38,Masculino,105141,1779,33501,76752,344
2842,35,Femenino,117792,2721,1496,2397,583
2843,54,Femenino,96868,1354,15154,26770,341
2844,62,Masculino,57832,3712,11146,38222,716
2845,49,Femenino,115012,3086,5450,50707,571
2846,53,Femenino,29445,3268,37403,81721,440
2847,34,Masculino,53490,4838,18116,93737,346
2848,52,Masculino,49767,3840,43995,76637,466
2849,66,Femenino,66057,3728,46791,49033,425
2850,28,Masculino,100746,2119,27289,70038,771
2851,38,Masculino,109695,775,23109,65879,669
2852,69,Masculino,93100,4603,39071,78475,306
2853,43,Femenino,61043,4363,43439,67080,575
2854,21,Femenino,106755,1214,24415,15950,364
2855,51,Masculino,47946,2580,17803,69532,501
2856,69,Femenino,56587,1309,10181,96081,441
2857,65,Masculino,23364,4226,32716,48787,397
2858,35,Masculino,144637,4478,4710,88768,516
2859,57,Masculino,140777,1361,41447,60162,592
2860,52,Masculino,89854,536,28395,90150,807
2861,58,Masculino,76088,4311,13500,95551,433
2862,46,Femenino,137468,2581,34209,62926,561
2863,69,Femenino,97015,954,35158,4986,583
2864,46,Femenino,27398,3808,1384,78485,401
2865,55,Femenino,22452,4807,18540,85343,676
2866,59,Masculino,107208,3711,45904,74756,505
2867,38,Masculino,143208,3155,4396,235,312
2868,59,Femenino,53193,1481,1391,7993,422
2869,30,Femenino,99401,4891,16652,91080,309
2870,66,Masculino,45345,651,20301,14836,466
2871,58,Masculino,131811,3794,9716,70760,450
2872,34,Masculino,105895,1099,15568,83150,336
2873,26,Femenino,94335,1822,8669,33006,773
2874,58,Masculino,79196,2011,4271,91966,743
2875,18,Masculino,43053,2758,49390,21308,641
2876,19,Femenino,145552,731,15228,65587,304
2877,65,Femenino,120428,3242,14256,26731,525
2878,46,Femenino,149022,4962,25185,75108,838
2879,50,Masculino,103220,1071,23386,66592,423
2880,27,Masculino,25015,1702,24152,90133,702
2881,67,Femenino,117201,2007,22267,8498,334
2882,57,Masculino,28657,2112,12779,45066,536
2883,38,Masculino,71116,4066,14434,46718,767
2884,45,Masculino,41951,4540,29000,89529,798
2885,28,Femenino,117599,2070,27973,18993,811
2886,51,Femenino,118279,1539,45500,12485,616
2887,25,Masculino,46521,1925,37861,69136,602
2888,39,Masculino,74431,4581,6438,83885,401
2889,25,Masculino,30731,670,12729,46123,611
2890,66,Masculino,38744,688,29466,46264,381
2891,32,Femenino,83094,1099,26407,72068,492
2892,34,Femenino,38423,4517,29562,45606,523
2893,40,Masculino,134612,3832,22558,36346,352
2894,41,Masculino,37568,4076,25730,35311,644
2895,62,Femenino,67411,2889,42711,87004,384
2896,36,Masculino,23934,1453,27061,42262,510
2897,22,Femenino,96945,2125,21829,53166,482
2898,49,Masculino,140482,2370,35101,39075,571
2899,61,Femenino,116946,4761,37154,36382,805
2900,18,Masculino,116344,2524,12655,78675,526
2901,40,Masculino,28172,4829,20965,55223,311
2902,54,Femenino,47358,1140,16316,4806,392
2903,25,Femenino,86313,2327,8359,49658,629
2904,30,Masculino,149774,1039,14172,29357,489
2905,25,Masculino,39763,2865,3542,58877,592
2906,40,Femenino,68673,4938,15529,53155,560
2907,60,Femenino,120722,4001,8054,58051,622
2908,18,Masculino,116706,4447,39682,73147,309
2909,62,Masculino,105997,3526,40281,26904,387
2910,68,Femenino,130758,4037,8269,76742,639
2911,41,Femenino,87975,4674,11090,97486,617
2912,52,Femenino,27804,2996,1108,1707,848
2913,41,Femenino,131327,4786,21140,74029,522
2914,34,Femenino,67594,2589,1224,51596,508
2915,22,Masculino,98748,3821,12876,74045,348
2916,37,Masculino,107189,4081,15097,22290,835
2917,38,Femenino,107507,3049,8756,84875,562
2918,57,Masculino,87525,1716,2859,19311,505
2919,48,Masculino,93404,4478,24877,50009,796
2920,63,Femenino,127562,1241,14628,48175,764
2921,53,Masculino,119248,4685,12581,2720,319
2922,28,Masculino,44604,2214,8300,35790,407
2923,69,Masculino,136585,4544,2412,74404,439
2924,32,Femenino,42135,1147,35415,81285,390
2925,36,Femenino,116080,3297,27301,90328,570
2926,24,Masculino,57918,1318,13805,77428,628
2927,68,Masculino,149716,742,3338,27472,509
2928,45,Masculino,70849,4814,5804,22442,754
2929,68,Masculino,50847,4604,29309,23802,583
2930,60,Masculino,63774,4377,20197,54115,665
2931,22,Masculino,80709,512,12392,12721,783
2932,22,Femenino,30680,3517,10448,70387,302
2933,47,Masculino,133508,1189,20029,35757,463
2934,49,Masculino,115619,3638,27097,36598,687
2935,25,Femenino,75037,4240,36185,28232,308
2936,27,Masculino,119969,1176,16395,38171,665
2937,55,Masculino,131115,4074,22993,26082,311
2938,64,Masculino,78914,4803,19529,91402,373
2939,49,Masculino,46309,1823,17258,1939,537
2940,65,Femenino,127255,3365,27009,31989,407
2941,45,Masculino,30349,1502,7303,89245,824
2942,34,Femenino,95079,3002,4650,73251,533
2943,48,Masculino,80820,2265,12177,73963,738
2944,25,Masculino,94996,2053,13747,68322,780
2945,57,Femenino,54553,2791,31782,14454,391
2946,42,Masculino,48525,2485,23181,1377,497
2947,26,Femenino,25948,737,21823,35523,415
2948,19,Femenino,34498,3817,14182,30807,664
2949,32,Femenino,38991,2892,39776,18467,452
2950,67,Masculino,110510,4055,13276,37177,407
2951,20,Masculino,120934,2084,9771,12287,827
2952,66,Masculino,79790,1807,11963,48667,355
2953,53,Masculino,27660,2585,24928,12838,751
2954,21,Femenino,46245,2319,40930,32065,691
2955,31,Masculino,20238,531,14849,55259,507
2956,58,Masculino,39920,791,26082,92812,809
2957,58,Femenino,66659,4186,3487,48867,599
2958,42,Femenino,138549,4887,26605,36872,578
2959,67,Masculino,145983,2142,10038,64870,443
2960,27,Femenino,94874,1077,40305,10522,503
2961,38,Femenino,62517,4409,2390,29132,528
2962,53,Femenino,146618,1723,36798,40425,564
2963,29,Femenino,95885,4576,40260,5478,765
2964,44,Femenino,66350,3152,3438,93873,436
2965,57,Masculino,97179,946,35151,59355,539
2966,19,Masculino,143179,3919,36135,51793,748
2967,30,Masculino,48274,4873,6167,5025,614
2968,49,Masculino,65013,3541,13172,7764,450
2969,48,Masculino,126203,3079,34233,67648,624
2970,33,Masculino,59913,1922,36251,69036,702
2971,49,Masculino,124165,3109,16957,95062,652
2972,49,Femenino,65819,3581,30360,31521,409
2973,51,Masculino,102168,558,774,40392,765
2974,28,Masculino,112680,3659,23414,28807,339
2975,27,Masculino,97857,958,20722,62201,639
2976,32,Femenino,122627,603,47445,74737,671
2977,34,Masculino,114792,1288,24405,18013,824
2978,57,Masculino,84910,1241,36698,11311,806
2979,35,Femenino,43485,3906,27256,30627,352
2980,26,Masculino,22860,2072,21344,80483,379
2981,42,Masculino,69875,3201,34988,9041,650
2982,57,Femenino,34919,3912,34207,56513,639
2983,31,Masculino,118873,3476,40192,71796,420
2984,42,Femenino,93947,2634,8905,23306,364
2985,67,Masculino,29586,927,39468,43827,739
2986,39,Masculino,71986,2444,25151,89086,595
2987,69,Masculino,109848,1771,22723,92151,504
2988,47,Femenino,43055,911,38278,11427,577
2989,37,Femenino,54890,2431,11173,98782,434
2990,38,Femenino,83081,2995,49221,34078,677
2991,61,Masculino,48807,746,44724,78359,351
2992,49,Masculino,105920,3317,13130,31213,366
2993,68,Femenino,67177,2671,47350,84063,302
2994,63,Femenino,114461,3831,26952,62960,750
2995,66,Masculino,88625,3424,10937,63741,809
2996,38,Masculino,34242,2560,41702,98717,737
2997,52,Masculino,76317,3834,39496,59000,827
2998,49,Masculino,59978,1444,20534,27207,401
2999,47,Femenino,36433,2747,23794,3936,736
3000,56,Masculino,53282,1762,24985,90107,320
3001,66,Masculino,96519,675,19391,83314,686
3002,29,Masculino,129274,1552,27528,51775,832
3003,58,Masculino,63578,3224,6870,18674,391
3004,64,Masculino,128333,3082,21518,49790,432
3005,35,Masculino,90207,1817,37010,14374,804
3006,38,Masculino,44133,3867,21993,96128,752
3007,30,Femenino,70317,2174,42639,15317,447
3008,38,Femenino,147878,833,29720,29181,531
3009,25,Femenino,128745,1764,24162,11780,464
3010,63,Masculino,149230,3677,9906,82059,613
3011,57,Femenino,85950,3445,17581,74396,597
3012,63,Masculino,79612,4718,31289,52994,522
3013,24,Masculino,84873,3165,16205,20402,652
3014,40,Masculino,133397,915,40854,63907,715
3015,61,Masculino,135792,1207,11408,23276,361
3016,49,Femenino,106778,3184,27532,72778,675
3017,28,Masculino,82002,3866,3193,93057,704
3018,39,Masculino,72508,4003,40986,1052,554
3019,39,Femenino,120720,4942,5220,15400,750
3020,60,Femenino,58379,3059,19357,61980,689
3021,42,Femenino,144814,4471,39299,85483,647
3022,39,Masculino,35231,3457,19549,25699,801
3023,45,Femenino,107385,2229,17474,34111,621
3024,46,Masculino,61163,2401,141,82489,843
3025,30,Masculino,141880,1541,16650,94930,363
3026,35,Femenino,51676,526,40487,61065,453
3027,19,Femenino,107592,3083,20694,81798,816
3028,46,Femenino,126564,1552,41448,69452,694
3029,38,Masculino,143395,2174,41455,74728,629
3030,32,Masculino,105483,3555,16863,35691,762
3031,69,Masculino,75535,2158,2690,47197,391
3032,44,Masculino,130952,4451,48617,52404,521
3033,67,Masculino,111576,3688,45056,60736,489
3034,48,Masculino,66110,2241,21320,23942,504
3035,32,Femenino,66978,4587,2427,68928,511
3036,68,Masculino,144532,4637,25419,19001,388
3037,40,Femenino,110818,3731,40832,28696,662
3038,41,Femenino,111737,2214,35983,22319,670
3039,61,Femenino,92369,3696,22365,37123,631
3040,30,Femenino,24752,3831,3911,51165,725
3041,39,Femenino,44507,3847,20461,18311,754
3042,60,Masculino,105705,2486,649,27120,721
3043,54,Masculino,144225,4044,26469,22642,470
3044,50,Masculino,143223,1201,27826,70083,548
3045,20,Masculino,130282,1954,15503,29371,480
3046,36,Femenino,61495,4286,43346,85639,774
3047,40,Femenino,110466,2971,21962,77401,782
3048,46,Femenino,80886,4760,40884,65244,683
3049,47,Masculino,90559,3544,34122,75279,703
3050,56,Masculino,20982,4383,17677,34450,460
3051,61,Masculino,99841,3440,19642,82304,547
3052,64,Masculino,149128,2320,2713,86628,618
3053,42,Femenino,36146,3302,8595,75994,830
3054,54,Femenino,136033,4295,13779,23407,412
